TLID	FEDIRP	FENAME	FETYPE	FEDIRS	FRADDL	TOADDL	FRADDR	TOADDR	coords
184646651		Egeou	Ave		2600.0	2698.0	2601.0	2699.0	[[24.890165000000025, 36.050321], [24.888965000000013, 36.050321]]
184646652	S	Palmant	St		601.0	699.0	600.0	698.0	[[24.888965000000013, 36.050321], [24.888865000000024, 36.049121]]
184646653	N	Els	St		2500.0	2510.0			[[24.891065000000026, 36.052020999999996], [24.890965000000023, 36.052020999999996]]
184646654	N	Prevezis	St		600.0	798.0	601.0	799.0	[[24.891165000000015, 36.050321], [24.891065000000026, 36.052020999999996]]
184646655	N	Els	St		2400.0	2498.0	2401.0	2499.0	[[24.89216500000002, 36.052020999999996], [24.891065000000026, 36.052020999999996]]
184646656		Egeou	Ave		2500.0	2598.0	2501.0	2599.0	[[24.891165000000015, 36.050321], [24.890165000000025, 36.050321]]
184646657	S	Jav	St		601.0	699.0	600.0	698.0	[[24.890165000000025, 36.050321], [24.889965000000018, 36.049121]]
184646658	S	Prevezis	St		601.0	799.0	600.0	798.0	[[24.891165000000015, 36.050321], [24.891165000000015, 36.048521]]
184646659		Egeou	Ave		2400.0	2498.0	2401.0	2499.0	[[24.892065000000017, 36.050321], [24.891165000000015, 36.050321]]
184646660	S	Palmant	St		701.0	799.0	700.0	798.0	[[24.888865000000024, 36.049121], [24.888865000000024, 36.048521]]
184646661	S	Eleftherias	St		2600.0	2698.0	2601.0	2699.0	[[24.889965000000018, 36.049121], [24.888865000000024, 36.049121]]
184646662	S	Els	St		2600.0	2698.0	2601.0	2699.0	[[24.889965000000018, 36.048421], [24.888865000000024, 36.048521]]
184646663	S	Palmant	St		801.0	1099.0	800.0	1098.0	[[24.888865000000024, 36.048521], [24.888665000000017, 36.046020999999996]]
184646664	S	Jav	St		701.0	799.0	700.0	798.0	[[24.889965000000018, 36.049121], [24.889965000000018, 36.048421]]
184646665	S	Jav	St		801.0	1099.0	800.0	1098.0	[[24.889965000000018, 36.048421], [24.889965000000018, 36.046221]]
184646666	S	Els	St		2500.0	2598.0	2543.0	2599.0	[[24.890665000000013, 36.048421], [24.889965000000018, 36.048421]]
184646667	S	Palmant	St		1101.0	1149.0	1100.0	1148.0	[[24.888665000000017, 36.046020999999996], [24.888565000000014, 36.045421]]
184646668	S	Achilleos	St		2600.0	2698.0	2601.0	2699.0	[[24.889965000000018, 36.046221], [24.888665000000017, 36.046020999999996]]
184646669	S	Achilleos	St		2500.0	2598.0	2501.0	2599.0	[[24.890665000000013, 36.046221], [24.889965000000018, 36.046221]]
184646670	S	Jav	St		1101.0	1157.0	1100.0	1116.0	[[24.889965000000018, 36.046221], [24.889965000000018, 36.045421]]
184646671	S	Prevezis	St		801.0	999.0	800.0	848.0	[[24.890665000000013, 36.048421], [24.890665000000013, 36.046721]]
184646672	S	Els	St		2460.0	2498.0	2501.0	2541.0	[[24.891165000000015, 36.048521], [24.890665000000013, 36.048421]]
184646673	S	Els	St		2400.0	2458.0	2401.0	2499.0	[[24.891965000000013, 36.048521], [24.891165000000015, 36.048521]]
184646674	S	Prevezis	St		1001.0	1011.0	850.0	1098.0	[[24.890665000000013, 36.046721], [24.890665000000013, 36.046221]]
184646675	S	Acera	St		2400.0	2498.0	2401.0	2499.0	[[24.891965000000013, 36.046721], [24.890665000000013, 36.046721]]
184646676	S	Prevezis	St		1013.0	1199.0	1100.0	1198.0	[[24.890665000000013, 36.046221]]
184646677	N	Els	St		2300.0	2398.0	2301.0	2399.0	[[24.89306500000002, 36.052020999999996], [24.89216500000002, 36.052020999999996]]
184646678	N	Souliou	St		600.0	698.0	613.0	699.0	[[24.892065000000017, 36.050321], [24.89216500000002, 36.052020999999996]]
184646679	N	Tangno	St		600.0	798.0	601.0	799.0	[[24.893175000000014, 36.050332], [24.89306500000002, 36.052020999999996]]
184646680	N	Els	St		2200.0	2298.0	2201.0	2299.0	[[24.89426500000002, 36.052020999999996], [24.89306500000002, 36.052020999999996]]
184646681	S	Souliou	St		601.0	799.0	600.0	798.0	[[24.892065000000017, 36.050321], [24.891965000000013, 36.048521]]
184646682		Egeou	Ave		2300.0	2398.0	2301.0	2399.0	[[24.893175000000014, 36.050332], [24.892065000000017, 36.050321]]
184646683		Egeou	Ave		2200.0	2298.0	2201.0	2299.0	[[24.894365000000022, 36.050321], [24.893175000000014, 36.050332]]
184646684	S	Tangno	St		601.0	799.0	600.0	798.0	[[24.893175000000014, 36.050332], [24.893265000000014, 36.048521]]
184646685	N	Soulie	St		600.0	798.0	601.0	799.0	[[24.894365000000022, 36.050321], [24.89426500000002, 36.052020999999996]]
184646686	S	Soulie	St		601.0	699.0	600.0	698.0	[[24.894365000000022, 36.050321], [24.894437000000025, 36.049332]]
184646687	S	Soulie	St		701.0	799.0	700.0	798.0	[[24.894437000000025, 36.049332], [24.894465000000025, 36.048521]]
184646688	S	Eleftherias	St		2000.0	2198.0	2001.0	2199.0	[[24.897165000000015, 36.049321], [24.894437000000025, 36.049332]]
184646689	S	Souliou	St		801.0	999.0	800.0	998.0	[[24.891965000000013, 36.048521], [24.891965000000013, 36.046721]]
184646690	S	Els	St		2300.0	2398.0	2301.0	2399.0	[[24.893265000000014, 36.048521], [24.891965000000013, 36.048521]]
184646691	S	Acera	St		2300.0	2398.0	2301.0	2399.0	[[24.893165000000025, 36.046721], [24.891965000000013, 36.046721]]
184646692	S	Souliou	St		1001.0	1199.0	1000.0	1198.0	[[24.891965000000013, 36.046721]]
184646693	S	Acera	St		2200.0	2298.0	2201.0	2299.0	[[24.89476500000002, 36.046721], [24.893165000000025, 36.046721]]
184646694	S	Tangno	St		1001.0	1199.0	1000.0	1198.0	[[24.893165000000025, 36.046721]]
184646695	S	Tangno	St		801.0	999.0	800.0	998.0	[[24.893265000000014, 36.048521], [24.893165000000025, 36.046721]]
184646696	S	Els	St		2200.0	2298.0	2201.0	2299.0	[[24.894465000000025, 36.048521], [24.893265000000014, 36.048521]]
184646697	S	Soulie	St		801.0	999.0	800.0	998.0	[[24.894465000000025, 36.048521], [24.89476500000002, 36.046721]]
184646698	S	Els	St		2100.0	2198.0	2101.0	2199.0	[[24.895865000000015, 36.048521], [24.894465000000025, 36.048521]]
184646699	S	Acera	St		2100.0	2198.0	2101.0	2199.0	[[24.895865000000015, 36.046721], [24.89476500000002, 36.046721]]
184646700	S	Soulie	St		1001.0	1199.0	1000.0	1198.0	[[24.89476500000002, 36.046721]]
184646701	S	Palmant	St		1157.0	1199.0	1150.0	1198.0	[[24.888565000000014, 36.045421]]
184646702		Makedonias	St		2600.0	2698.0	2601.0	2699.0	[[24.889365000000012, 36.045421], [24.888565000000014, 36.045421]]
184646709	N	Els	St						[[24.895365000000012, 36.052020999999996], [24.897165000000015, 36.051921]]
184646710	N	Kikladon	Ave		600.0	698.0	601.0	699.0	[[24.897965000000013, 36.051721], [24.897165000000015, 36.051921]]
184646711	N	Siarad	Ave		600.0	628.0	601.0	629.0	[[24.897465000000025, 36.050921], [24.897165000000015, 36.051921]]
184646712	N	Eira	St		1700.0	1798.0	1701.0	1799.0	[[24.897965000000013, 36.051721], [24.897465000000025, 36.050921]]
184646713	N	Kikladon	Ave		500.0	598.0	501.0	599.0	[[24.898665000000022, 36.051521], [24.897965000000013, 36.051721]]
184646714		Egeou	Ave		2042.0	2198.0	2001.0	2199.0	[[24.897465000000025, 36.050921], [24.895965000000018, 36.050321], [24.894365000000022, 36.050321]]
184646715	S	Siarad	Ave		601.0	699.0	600.0	648.0	[[24.897465000000025, 36.050921], [24.897165000000015, 36.049821]]
184646716	S	Siarad	Ave		701.0	715.0	650.0	704.0	[[24.897165000000015, 36.049821], [24.897165000000015, 36.049321]]
184646717	S	Siarad	Ave		717.0	799.0	706.0	748.0	[[24.897165000000015, 36.049321], [24.89726500000002, 36.048821]]
184646718	S	Jac	St		801.0	999.0	800.0	998.0	[[24.895865000000015, 36.048521], [24.895865000000015, 36.046721]]
184646719	S	Els	St		2000.0	2098.0	2001.0	2099.0	[[24.89726500000002, 36.048521], [24.895865000000015, 36.048521]]
184646720	S	Acera	St		2000.0	2098.0	2001.0	2099.0	[[24.89726500000002, 36.046721], [24.895865000000015, 36.046721]]
184646721	S	Jac	St		1001.0	1199.0	1000.0	1198.0	[[24.895865000000015, 36.046721]]
184646722	S	Siarad	Ave		801.0	809.0	750.0	798.0	[[24.89726500000002, 36.048821], [24.89726500000002, 36.048521]]
184646723	S	Siarad	Ave		811.0	899.0	800.0	824.0	[[24.89726500000002, 36.048521], [24.89726500000002, 36.047721]]
184646724	S	Siarad	Ave		901.0	947.0	826.0	998.0	[[24.89726500000002, 36.047721], [24.89726500000002, 36.046721]]
184646725	S	Siarad	Ave		949.0	1099.0	1000.0	1098.0	[[24.89726500000002, 36.046721], [24.89726500000002, 36.045621]]
184646726		Ipsilantou	Ave		1700.0	1798.0	1701.0	1799.0	[[24.898665000000022, 36.051521], [24.897465000000025, 36.050921]]
184646727	S	Kikladon	Ave		501.0	599.0	500.0	610.0	[[24.898665000000022, 36.051521], [24.898665000000022, 36.051021]]
184646728	S	Egeou	Ave		1700.0	1998.0	1701.0	1799.0	[[24.898665000000022, 36.051021], [24.897465000000025, 36.050921]]
184646729	S	Kikladon	Ave		601.0	699.0	612.0	698.0	[[24.898665000000022, 36.051021], [24.898965000000018, 36.050021]]
184646730	S	Eleftherias	St		1700.0	1998.0	1701.0	1999.0	[[24.898965000000018, 36.050021], [24.897165000000015, 36.049821]]
184646731	S	Kikladon	Ave		701.0	799.0	700.0	798.0	[[24.898965000000018, 36.050021], [24.899165000000025, 36.048921]]
184646732		Ipsilantou	Ave		1600.0	1698.0	1601.0	1699.0	[[24.900065000000012, 36.052221], [24.898665000000022, 36.051521]]
184646733	S	Evripidou	Ave		501.0	599.0	500.0	598.0	[[24.900065000000012, 36.052221], [24.900165000000015, 36.051221]]
184646734	S	Egeou	Ave		1600.0	1698.0	1601.0	1699.0	[[24.900165000000015, 36.051221], [24.898665000000022, 36.051021]]
184646735	S	Evripidou	Ave		601.0	699.0	600.0	698.0	[[24.900165000000015, 36.051221], [24.900365000000022, 36.050121]]
184646736	S	Evripidou	Ave		701.0	799.0	700.0	798.0	[[24.900365000000022, 36.050121], [24.900565000000014, 36.049121]]
184646737	S	Ermou	St		1850.0	1898.0	1851.0	1899.0	[[24.898065000000017, 36.047821], [24.89726500000002, 36.047721]]
184646738	S	Protopiou	Ave		901.0	1099.0	900.0	1098.0	[[24.898065000000017, 36.047821], [24.898465000000016, 36.045721]]
184646739	S	Els	St		1700.0	1998.0	1701.0	1999.0	[[24.899165000000025, 36.048921], [24.89726500000002, 36.048821]]
184646740	S	Kikladon	Ave		801.0	899.0	800.0	898.0	[[24.899165000000025, 36.048921], [24.89946500000002, 36.047921]]
184646741	S	Ermou	St		1700.0	1804.0	1701.0	1849.0	[[24.89946500000002, 36.047921], [24.898065000000017, 36.047821]]
184646742	S	Kikladon	Ave		901.0	1099.0	900.0	1098.0	[[24.89946500000002, 36.047921], [24.899965000000023, 36.045921]]
184646743	S	Els	St		1600.0	1698.0	1601.0	1699.0	[[24.900565000000014, 36.049121], [24.899165000000025, 36.048921]]
184646744	S	Evripidou	Ave		801.0	899.0	800.0	898.0	[[24.900565000000014, 36.049121], [24.900865000000024, 36.048121]]
184646745	S	Ermou	St		1600.0	1698.0	1601.0	1699.0	[[24.900865000000024, 36.048121], [24.89946500000002, 36.047921]]
184646746	S	Evripidou	Ave		901.0	1099.0	900.0	1098.0	[[24.900865000000024, 36.048121], [24.901365000000013, 36.046020999999996]]
184646751	S	Siarad	Ave		1101.0	1199.0	1100.0	1198.0	[[24.89726500000002, 36.045621]]
184646754	S	Achilleos	St		1800.0	1998.0	1801.0	1999.0	[[24.898465000000016, 36.045721], [24.89726500000002, 36.045621]]
184646755	S	Protopiou	Ave		1101.0	1199.0	1100.0	1198.0	[[24.898465000000016, 36.045721]]
184646756	S	Achilleos	St		1700.0	1798.0	1701.0	1799.0	[[24.899965000000023, 36.045921], [24.898465000000016, 36.045721]]
184646757	S	Kikladon	Ave		1101.0	1199.0	1100.0	1198.0	[[24.899965000000023, 36.045921]]
184646761	S	Egeou	Ave		1500.0	1598.0	1501.0	1599.0	[[24.90156500000002, 36.051421], [24.900165000000015, 36.051221]]
184646762	S	Honoliau	Ave		601.0	699.0	600.0	698.0	[[24.90156500000002, 36.051421], [24.901765000000026, 36.050321]]
184646763	S	Eleftherias	St		1500.0	1598.0	1501.0	1599.0	[[24.901765000000026, 36.050321], [24.900365000000022, 36.050121]]
184646764	S	Honoliau	Ave		701.0	799.0	700.0	798.0	[[24.901765000000026, 36.050321], [24.90206500000002, 36.049321]]
184646765	S	Els	St		1500.0	1598.0	1501.0	1599.0	[[24.90206500000002, 36.049321], [24.900565000000014, 36.049121]]
184646766	S	Honoliau	Ave		801.0	899.0	800.0	898.0	[[24.90206500000002, 36.049321], [24.902365000000017, 36.048221]]
184646767	S	Egeou	Ave		1400.0	1498.0	1401.0	1499.0	[[24.902965000000023, 36.051521], [24.90156500000002, 36.051421]]
184646768	S	Schaber	Ave		601.0	699.0	600.0	698.0	[[24.902965000000023, 36.051521], [24.90326500000002, 36.050421]]
184646769	S	Eleftherias	St		1400.0	1498.0	1401.0	1499.0	[[24.90326500000002, 36.050421], [24.901765000000026, 36.050321]]
184646770	S	Schaber	Ave		701.0	799.0	700.0	798.0	[[24.90326500000002, 36.050421], [24.903565000000015, 36.049421]]
184646771	S	Els	St		1400.0	1498.0	1401.0	1499.0	[[24.903565000000015, 36.049421], [24.90206500000002, 36.049321]]
184646772	S	Schaber	Ave		801.0	899.0	800.0	898.0	[[24.903565000000015, 36.049421], [24.90376500000002, 36.048421]]
184646773	S	Ermou	St		1500.0	1598.0	1501.0	1599.0	[[24.902365000000017, 36.048221], [24.900865000000024, 36.048121]]
184646774	S	Honoliau	Ave		901.0	1099.0	900.0	1098.0	[[24.902365000000017, 36.048221], [24.902765000000016, 36.046221]]
184646775	S	Achilleos	St		1600.0	1698.0	1601.0	1699.0	[[24.901365000000013, 36.046020999999996], [24.899965000000023, 36.045921]]
184646776	S	Evripidou	Ave		1101.0	1199.0	1100.0	1198.0	[[24.901365000000013, 36.046020999999996]]
184646777	S	Achilleos	St		1500.0	1598.0	1501.0	1599.0	[[24.902765000000016, 36.046221], [24.901365000000013, 36.046020999999996]]
184646778	S	Honoliau	Ave		1101.0	1199.0	1100.0	1198.0	[[24.902765000000016, 36.046221], [24.902965000000023, 36.045121]]
184646779	S	Ermou	St		1400.0	1498.0	1401.0	1499.0	[[24.90376500000002, 36.048421], [24.902365000000017, 36.048221]]
184646780	S	Schaber	Ave		901.0	1099.0	900.0	1098.0	[[24.90376500000002, 36.048421], [24.90416500000002, 36.046421]]
184646781	S	Achilleos	St		1400.0	1498.0	1401.0	1499.0	[[24.90416500000002, 36.046421], [24.902765000000016, 36.046221]]
184646782	S	Schaber	Ave		1101.0	1199.0	1100.0	1198.0	[[24.90416500000002, 36.046421], [24.904465000000016, 36.045321]]
184646783	S	Egeou	Ave		1300.0	1398.0	1301.0	1399.0	[[24.904465000000016, 36.051621], [24.902965000000023, 36.051521]]
184646784	S	Menelaou	St		601.0	699.0	600.0	698.0	[[24.904465000000016, 36.051621], [24.904765000000026, 36.050621]]
184646785	S	Egeou	Ave		1200.0	1298.0	1201.0	1299.0	[[24.905965000000023, 36.051821], [24.904465000000016, 36.051621]]
184646786	S	Maskin	St		601.0	699.0	600.0	698.0	[[24.905965000000023, 36.051821], [24.906165000000016, 36.050821]]
184646787	S	Eleftherias	St		1300.0	1398.0	1301.0	1399.0	[[24.904765000000026, 36.050621], [24.90326500000002, 36.050421]]
184646788	S	Menelaou	St		701.0	799.0	700.0	798.0	[[24.904765000000026, 36.050621], [24.90496500000002, 36.049621]]
184646789	S	Els	St		1300.0	1398.0	1301.0	1399.0	[[24.90496500000002, 36.049621], [24.903565000000015, 36.049421]]
184646790	S	Menelaou	St		801.0	899.0	800.0	898.0	[[24.90496500000002, 36.049621], [24.905165000000025, 36.048621]]
184646791	S	Eleftherias	St		1200.0	1298.0	1201.0	1299.0	[[24.906165000000016, 36.050821], [24.904765000000026, 36.050621]]
184646792	S	Maskin	St		701.0	799.0	700.0	798.0	[[24.906165000000016, 36.050821], [24.906365000000022, 36.049721]]
184646793	S	Egeou	Ave		1100.0	1198.0	1101.0	1199.0	[[24.907365000000013, 36.052020999999996], [24.905965000000023, 36.051821]]
184646794		Narwhal	Way		601.0	699.0	600.0	698.0	[[24.907365000000013, 36.052020999999996], [24.907765000000026, 36.050921]]
184646795	S	Els	St		1200.0	1298.0	1201.0	1299.0	[[24.906365000000022, 36.049721], [24.90496500000002, 36.049621]]
184646796	S	Maskin	St		801.0	899.0	800.0	898.0	[[24.906365000000022, 36.049721], [24.906565000000015, 36.048721]]
184646797	S	Ermou	St		1300.0	1398.0	1301.0	1399.0	[[24.905165000000025, 36.048621], [24.90376500000002, 36.048421]]
184646798	S	Menelaou	St		901.0	999.0	900.0	998.0	[[24.905165000000025, 36.048621], [24.90546500000002, 36.047520999999996]]
184646799	S	Menelaou	St		1001.0	1099.0	1000.0	1098.0	[[24.90546500000002, 36.047520999999996], [24.905665000000013, 36.046521]]
184646800	S	Achilleos	St		1300.0	1398.0	1301.0	1399.0	[[24.905665000000013, 36.046521], [24.90416500000002, 36.046421]]
184646801	S	Menelaou	St		1101.0	1199.0	1100.0	1198.0	[[24.905665000000013, 36.046521], [24.905965000000023, 36.045421]]
184646802	S	Ermou	St		1200.0	1298.0	1201.0	1299.0	[[24.906565000000015, 36.048721], [24.905165000000025, 36.048621]]
184646803	S	Maskin	St		901.0	999.0	900.0	998.0	[[24.906565000000015, 36.048721], [24.906965000000014, 36.047721]]
184646804	S	Acera	St		1200.0	1298.0	1201.0	1299.0	[[24.906965000000014, 36.047721], [24.90546500000002, 36.047520999999996]]
184646805	S	Maskin	St		1001.0	1099.0	1000.0	1098.0	[[24.906965000000014, 36.047721], [24.90716500000002, 36.046721]]
184646807	S	Maskin	St		1101.0	1199.0	1100.0	1198.0	[[24.90716500000002, 36.046721], [24.907465000000016, 36.045621]]
184646809	S	Agentes	St		1500.0	1598.0	1501.0	1599.0	[[24.902965000000023, 36.045121]]
184646811	S	Agentes	St		1400.0	1498.0	1401.0	1499.0	[[24.904465000000016, 36.045321], [24.902965000000023, 36.045121]]
184646813	S	Agentes	St		1300.0	1398.0	1301.0	1399.0	[[24.905965000000023, 36.045421], [24.904465000000016, 36.045321]]
184646817	S	Eleftherias	St		1100.0	1198.0	1101.0	1199.0	[[24.907765000000026, 36.050921], [24.906165000000016, 36.050821]]
184646818		Narwhal	Way		701.0	799.0	700.0	798.0	[[24.907765000000026, 36.050921], [24.907865000000015, 36.049921]]
184646819	S	Egeou	Ave		1000.0	1098.0	1001.0	1099.0	[[24.908765000000017, 36.052121], [24.907365000000013, 36.052020999999996]]
184646820	S	Livit	St		601.0	699.0	600.0	698.0	[[24.908765000000017, 36.052121], [24.909165000000016, 36.051121]]
184646821	S	Eleftherias	St		1000.0	1098.0	1001.0	1099.0	[[24.909165000000016, 36.051121], [24.907765000000026, 36.050921]]
184646822	S	Livit	St		701.0	799.0	700.0	798.0	[[24.909165000000016, 36.051121], [24.90926500000002, 36.050021]]
184646823	S	Els	St		1100.0	1198.0	1101.0	1199.0	[[24.907865000000015, 36.049921], [24.906365000000022, 36.049721]]
184646824		Narwhal	Way		801.0	899.0	800.0	898.0	[[24.907865000000015, 36.049921], [24.908065000000022, 36.048921]]
184646825	S	Egeou	Ave		900.0	998.0	901.0	999.0	[[24.908765000000017, 36.052121]]
184646828	S	Eleftherias	St		900.0	998.0	901.0	999.0	[[24.909165000000016, 36.051121]]
184646830	S	Els	St		1000.0	1098.0	1001.0	1099.0	[[24.90926500000002, 36.050021], [24.907865000000015, 36.049921]]
184646831	S	Livit	St		801.0	899.0	800.0	898.0	[[24.90926500000002, 36.050021], [24.909465000000026, 36.049020999999996]]
184646832	S	Els	St		900.0	998.0	901.0	999.0	[[24.90926500000002, 36.050021]]
184646834	S	Ermou	St		1100.0	1198.0	1101.0	1199.0	[[24.908065000000022, 36.048921], [24.906565000000015, 36.048721]]
184646835		Narwhal	Way		901.0	999.0	900.0	998.0	[[24.908065000000022, 36.048921], [24.908365000000018, 36.047921]]
184646836	S	Acera	St		1100.0	1198.0	1101.0	1199.0	[[24.908365000000018, 36.047921], [24.906965000000014, 36.047721]]
184646837		Narwhal	Way		1001.0	1099.0	1022.0	1098.0	[[24.908365000000018, 36.047921], [24.908565000000024, 36.046821]]
184646838	S	Achilleos	St		1100.0	1198.0	1101.0	1199.0	[[24.908565000000024, 36.046821], [24.90716500000002, 36.046721]]
184646839		Narwhal	Way		1101.0	1199.0	1100.0	1198.0	[[24.908565000000024, 36.046821], [24.908765000000017, 36.045821]]
184646840	S	Ermou	St		1000.0	1098.0	1001.0	1099.0	[[24.909465000000026, 36.049020999999996], [24.908065000000022, 36.048921]]
184646841	S	Livit	St		901.0	999.0	900.0	998.0	[[24.909465000000026, 36.049020999999996], [24.90976500000002, 36.048021]]
184646842	S	Acera	St		1000.0	1098.0	1001.0	1099.0	[[24.90976500000002, 36.048021], [24.908365000000018, 36.047921]]
184646843	S	Livit	St		1001.0	1099.0	1000.0	1098.0	[[24.90976500000002, 36.048021], [24.909965000000014, 36.047021]]
184646844	S	Achilleos	St		1000.0	1098.0	1001.0	1099.0	[[24.909965000000014, 36.047021], [24.908565000000024, 36.046821]]
184646845	S	Livit	St		1101.0	1199.0	1100.0	1198.0	[[24.909965000000014, 36.047021]]
184646851	S	Ermou	St		900.0	998.0	901.0	999.0	[[24.909465000000026, 36.049020999999996]]
